,0
425,0.6439165594424097
426,0.4460768494394358
427,0.2653593323142971
428,0.2856171602649624
429,0.3847183824722613
430,0.4083810981053091
431,0.3181138497921481
432,0.42399451200279614
433,0.2916773392002163
434,0.4132744882512114
435,0.5667043467093613
436,0.3565188047559289
437,0.19773843829159077
438,0.06252654594847584
439,0.3250166113523143
440,0.40124653621341366
441,0.3544253160709303
442,0.41498550952682933
443,0.41952529407786443
444,0.3222987225480516
445,0.36738061445309356
446,0.6666868584017358
447,0.6114684329728242
448,-0.01648136975291692
449,0.31128488495265927
450,0.41825139395448474
451,0.39363344639300735
452,0.45795529562584036
453,0.4984733395657095
454,0.143173460474479
455,0.6809824695597797
456,0.30558157740069447
457,2.1864875737520606e-05
458,0.07265184659493684
459,0.07694219673393121
460,0.5482713957444751
461,-0.013028640080865017
462,0.4090250673923883
463,0.3674772621378395
464,0.2571442110626556
465,0.45558778428726754
466,-0.06205627832191851
467,-0.030521320689320675
468,0.05962675033947917
469,0.1392000086395342
470,-0.026868710305716803
471,0.32809470834050813
472,0.09207403120280233
473,-0.07191641937734872
474,0.28626432052262274
475,0.09349387746909699
476,0.48568258412776544
477,0.23714469811892513
478,0.009765214906668263
479,-0.07745871560883089
480,0.25428150010053585
481,0.19917503353738297
482,0.7630074599938759
483,0.4402728351925056
484,0.3629017113058275
485,0.4155516460076072
486,0.5046772354927924
487,0.3884199935781787
488,0.5224004194642831
489,0.09865383072120437
490,0.34181031909490756
491,0.29502568919999206
492,0.34696884045052556
493,0.8752209629304275
494,0.31992591681190063
495,0.07536725153255475
496,0.8072121602364746
497,0.7849395570874265
498,-0.043818207097171324
499,0.8249507704040759
500,0.643135823737591
501,0.22905483126793058
502,0.4853109526888666
503,0.9447657234563316
504,0.47968530395153053
505,0.4858498420106123
506,0.2666837721249564
507,0.8312159003022401
508,0.5747801409092155
509,-0.1604237230160681
510,-0.1346518781122814
511,0.591199392962853
512,-0.18035376367216216
513,0.0462159652806875
514,0.03153987034491834
515,0.19389172699358426
516,0.7370966040047691
517,0.34135019742119255
518,0.7498640371655689
519,0.5084900274529787
520,0.3917980580644773
521,0.06798722235631871
522,0.7784215299000152
523,0.6536906504279401
524,0.8012086162902001
525,0.0764472799892566
526,-0.008886616818106319
527,0.8518769811113884
528,0.864643973666773
529,0.7171411673908885
530,-0.6654008801207301
531,0.07183974028952989
532,0.25511617552873034
533,0.7352857750665294
534,0.816487135743543
535,0.48498511789222576
536,0.017764367609615306
537,0.16488343486485846
538,0.7095177926847391
539,0.6573737335306689
540,0.8170285315554544
541,0.7004795390050695
542,0.6227443710041172
543,0.6582307744413143
544,0.7091373609998151
545,0.2288964070422601
546,0.45794633897713766
547,0.7897113765154593
548,0.8005327650127327
549,0.9752194937189103
550,0.008700280375990133
551,0.25499325664814876
552,0.764097912547463
553,0.814850640881712
554,0.8620519469540291
555,0.13334543030918766
556,0.2653654913747374
557,0.9734735542953352
558,0.9780959119118826
559,2.6397905239687525
560,0.356048023698758
561,-0.618210875205568
562,0.25877254116954873
563,0.9247939798917599
564,0.431857463630287
565,0.2585228872661567
566,0.8577256155836857
567,1.0084036180787237
568,0.8165975225464344
569,0.9916385975378113
570,0.8956565972919961
571,-0.7967610186253342
572,-0.463796362362368
573,0.1385809350093048
574,1.0064064379936895
575,0.4929775528775373
576,0.07592433316971992
577,0.7099395061805112
578,0.8140760951650456
579,0.8656887404335656
580,0.5373886403497465
581,0.8962575786467291
582,1.0477169773500847
583,0.3168718038225862
584,1.0547901353450158
585,0.9727570954257168
586,0.7313745949282193
587,0.3124451197219038
588,0.915071329874305
589,0.9279288817486133
590,1.0023351073302784
591,0.9663237097569279
592,0.8106054296269569
593,0.7661521183934497
594,0.4699685530393829
595,0.12630230976817103
596,0.5091504382340482
597,0.14268234691300208
598,0.16501634529342724
599,0.1909139498475021
600,0.5197110804215619
601,0.26473977274644156
602,1.1130635083265652
603,0.9396134518405326
604,0.8115062319253461
605,1.0039096978477424
606,0.24821629169848336
607,0.965046353393241
608,0.2057631574148111
609,0.9775376841285954
610,0.6801053817455767
611,0.5394106444047964
612,1.007938639915924
613,0.13638865790585086
614,0.9586560032509297
615,0.5553811609178858
616,0.22328668180797706
617,0.8217900904335949
618,0.5596732862106748
619,0.6653453161592608
620,0.027542634102388774
621,0.7769585127587
622,0.8499570824697393
623,0.41210976537431065
624,0.47186648336100134
625,0.7928441587497943
626,0.8615578362854599
627,1.07509273068856
628,0.5846052828290809
629,0.2530139789588155
630,0.8586273457512021
631,0.4134874010436391
632,0.5548491141721357
633,0.692109630270874
634,0.7967553674416621
635,0.5955257785088257
636,0.8557533735220488
637,0.5508793454778989
638,0.8596118647946298
639,0.31785893719910163
640,0.23353644843430388
641,0.18295701672903064
642,0.8700109528784452
643,0.8836653602194815
644,0.4174860417541133
645,0.08509692026382965
646,0.14702874116414577
647,0.308582845624521
648,0.9529028441874416
649,0.5229565214132812
650,0.08853983167926671
651,0.1621412256673942
652,0.8916465199068497
653,0.728191762932088
654,0.8782850096431609
655,0.8986146597425204
656,0.49286879514763626
657,0.1689559113656145
658,0.10945320905315725
659,0.6874523823603944
660,-0.16125148340074347
661,0.5589543289243863
662,0.8057414387415314
663,0.9115059601165498
664,0.9879289331939702
665,0.8181230620064035
666,0.49633539422858064
667,0.18289413202481342
668,0.18765543833850984
669,0.261312729116959
670,0.0686386824146723
671,0.08313084401487103
672,0.24029276798851384
673,0.8188926000686365
674,0.1330038563909426
675,0.7926397175459137
676,0.9843208242804913
677,0.6038454064467977
678,0.20123859083763662
679,0.3793274915292315
680,0.528372903145339
681,0.47467054026252953
682,0.07679596687967205
683,0.17332066955010106
684,0.10933464693623662
685,0.05785325660679774
686,0.9775718584625714
687,0.7685056910674497
688,0.6877807186495168
689,0.969343433298004
690,0.47386270693218435
691,0.9415240876526099
692,0.7465174301150839
693,0.964711373878437
694,0.12937642208546762
695,0.9789154401305602
696,0.5069606831567093
697,0.4606729451193594
698,0.19494230961050363
699,1.013482219616069
700,0.07379229312498481
701,0.12786079021692132
702,0.8995198793871495
703,0.8644096125958498
704,0.7473226942924498
705,0.5126773421586783
706,0.8959010965935406
707,0.5024893011421305
708,0.8646781397449459
709,0.23680313567172462
710,0.8573498544815621
711,0.953760780178893
712,0.9512833305715738
713,0.32973183966305797
714,0.5851464521164935
715,0.21567004803553402
716,0.7232128212179418
717,0.776078213957831
718,0.291720911998123
719,0.24986060552664213
720,0.9814523938741999
721,0.7215855725731046
722,0.8608190849778019
723,0.7953792403787752
724,0.28009446732949783
725,0.4377956647861687
726,1.014869918212863
727,0.6247849725456227
728,1.0051712309813396
729,0.21405975516425713
730,0.5682241372682739
731,1.0015753188557532
732,0.33072736921317514
733,0.3142532733285712
734,0.26896913983815196
735,0.27494121442707353
736,0.9858019058471079
737,0.9055497200326208
738,0.6210402212142618
739,0.3968192133058537
740,0.26999792746914864
741,0.8669899654414301
742,0.8845602296335286
743,0.9175081506883522
744,0.9366726797888774
745,1.069042317003138
746,0.5525786349276025
747,0.6300273340091849
748,0.7385222767227901
749,0.9931042230831189
750,0.9501716991991991
751,1.0406691284979743
752,1.161132691605527
753,0.971295513826135
754,1.025746071848836
755,0.914150212958571
756,1.0541110307376336
757,1.0989818912438132
758,1.080272957826768
759,1.2495270340030338
760,0.9975201877979885
761,0.7069251217195642
762,0.897261208655241
763,1.1399093768665622
764,0.838444228491106
765,1.050370366322678
766,0.826117484207618
767,0.6830106529211548
