,0
0,0.9968449579677492
1,0.99600152537429
2,0.9961946263927526
3,0.9968029160044107
4,0.9966281572660773
5,0.9976282419160634
6,0.997911463325087
7,0.9967667008642815
8,0.9983145508282862
9,0.9961914419972746
10,0.9969990403960662
11,0.998710472226596
12,0.9979551230728074
13,0.9983392642988504
14,0.9983989676385765
15,0.9985542764571858
16,0.9988637310436539
17,0.9989742171928617
18,0.9989385163382363
19,0.9991379616815701
20,0.9986486362513334
21,0.9986529962750599
22,0.9997889960746433
23,0.9991379624341163
24,0.9986312575996481
25,1.00018873306425
26,0.9988933082339131
27,0.9991646835602332
28,0.9986665371077399
29,0.9981187430754517
30,0.9986041535384782
31,0.9988378409126775
32,0.9987223060029102
33,0.9985762546130574
34,0.9986479917476154
35,0.9990720821514658
36,0.9986132386169397
37,0.9988915757702472
38,0.9988166798553739
39,0.9985490882220245
40,0.9986140329162274
41,0.9989759019411644
42,0.9986384717425909
43,0.9981787238805093
44,0.9999172995265868
45,0.9988935209259093
46,0.9993148437228219
47,0.9991081200055636
48,0.9987242714479758
49,0.9988724686008454
50,0.999165696809736
51,0.9985138540029135
52,0.9982035047552931
53,0.9987166391498512
54,0.9987571073031272
55,0.9986310196861796
56,0.9987749857108359
57,0.9985364037237756
58,0.9986168527126271
59,0.9987445298993445
60,0.9992459912185254
61,0.9991004108503836
62,0.9988198663197589
63,0.9985264675540795
64,0.9984568963158489
65,0.9993938229883297
66,0.9988949780635008
67,0.9984808322765188
68,0.998701513076522
69,0.9990479832887473
70,0.9985413678499828
71,0.9984090469058648
72,0.9986877593261834
73,0.9988226447687469
74,0.998457811544706
75,0.9987666815800909
76,0.9986099045263257
77,0.9996348084202422
78,0.9987893703397892
79,0.9984251518920737
80,0.9986932572471703
81,0.9987436604100632
82,0.998136904927845
83,0.9984752210573113
84,0.998252463975194
85,0.9973483064679143
86,0.9984268333804125
87,0.998166444484683
88,0.9981621280881361
89,0.9975511106230583
90,0.9978356021389263
91,0.9954491213794745
92,0.9962503912736531
93,0.9970833898375049
94,0.9977784059198067
95,0.9982029614600338
96,0.9973125929186606
97,0.99784191545502
98,0.9986558276544304
99,0.9985589273916804
100,0.9978156452259515
101,0.9975041510835037
102,0.9959825219568259
103,0.9969498627818842
104,0.9980491778851761
105,0.9961111347355722
106,0.9963772586970856
107,0.9975746000850647
108,0.9954637439814105
109,0.9971448193522925
110,0.9974808046386212
111,0.9952911493379526
112,0.9958970067399038
113,0.9965899272481087
114,0.9963751837930506
115,0.9963550080538315
116,0.9953320645515866
117,0.9952846650215224
118,0.995333348637687
119,0.9960658356064827
120,0.9950814376173052
121,0.9949133186966321
122,0.995375248983668
123,0.9961402914532878
124,0.9951404070149426
125,0.9953422044538633
126,0.9965933368018391
127,0.9955085161187311
128,0.9956153267091183
129,0.9954548491017925
130,0.9967009376410949
131,0.9954615966215352
132,0.99603537653092
133,0.9953384869685442
134,0.9955767649986367
135,0.9958570300172036
136,0.9955925806141137
137,0.9964900816697295
138,0.9961539709822242
139,0.995534459263187
140,0.9955423653519047
141,0.9959398493605847
142,0.9953786736764934
143,0.9974904719033073
144,0.996991763062232
145,0.9962163038623699
146,0.9959198199088024
147,0.9962453058107712
148,0.9959891709288657
149,0.9973074108076971
150,0.9967250803954515
151,0.9976027284618298
152,0.9968845819912164
153,0.9971438948912974
154,0.9979938011447671
155,0.9972004246540214
156,0.9970897723184113
157,0.9985036042982576
158,0.996852065563526
159,0.9972939005708918
160,0.9976223853804171
161,0.9968882075545191
162,0.9979061651000978
163,0.998242109792755
164,0.9978657803295234
165,0.9971478049728846
166,0.9963786790146014
167,0.9971922722536581
168,0.9971749920508848
169,0.9964656540154271
170,0.9954303735824381
171,0.9947501781944115
172,0.9978047034745365
173,0.9957994382426258
174,0.993911015440363
175,0.994093460813003
176,0.9932874693929858
177,0.9936485287857277
178,0.9937959166370787
179,0.9913433214194609
180,0.9904671115394306
181,0.9904272308258846
182,0.9915992545236285
183,0.9898628219624321
184,0.9904184665573563
185,0.9902651022338838
186,0.9902340366473392
187,0.9888464435039659
188,0.9895049700327478
189,0.990412849933173
190,0.9910273429992682
191,0.9922009519816444
192,0.9936924726946337
193,0.9949929916662166
194,0.9953850411497773
195,0.9970813169216319
196,0.9949725596003414
197,0.9941208986605041
198,0.9953199881042951
199,0.9940537065744668
200,0.9948490066987214
201,0.9948986351761624
202,0.9952360933151687
203,0.9960653720223032
204,0.9956230764823866
205,0.9964554177267058
206,0.9958884268589714
207,0.9949588463491852
208,0.9956648895797466
209,0.9956047193731858
210,0.9953523597620626
211,0.9943647813447287
212,0.9956252180532512
213,0.9955942849520889
214,0.9951759199248706
215,0.9941945332133819
216,0.9938042148769821
217,0.9942710766169995
218,0.9959319219741078
219,0.9955985938141296
220,0.9949470997129917
221,0.9953332462836182
222,0.9950047306091263
223,0.9952482727335128
224,0.9952449722030077
225,0.9945577531822409
226,0.995033375644284
227,0.9949997284278105
228,0.9949523430606286
229,0.9932657258878494
230,0.9930140637588467
231,0.9921118277418766
232,0.9910791156185612
233,0.9924427264935567
234,0.9934723603417972
235,0.9921037119002138
236,0.991725444737612
237,0.9930901105451211
238,0.9938080891038836
239,0.9929485572642711
240,0.9886151873274762
241,0.9891661823121709
242,0.9888438976957046
243,0.987670918708196
244,0.9880814401228384
245,0.987543403578711
246,0.9885937634779063
247,0.9896709556669665
248,0.9898622503769212
249,0.9887660052866061
250,0.9868212856407699
251,0.987598708898006
252,0.986229385998145
253,0.9875716504008003
254,0.9902167984303605
255,0.9899404924921009
256,0.9966883138261895
257,0.9951050629321394
258,0.9931267845776239
259,0.9890524232345543
260,0.9898496428786261
261,0.9899156721427702
262,0.9901901754877818
263,0.9908540412072846
264,0.9900387500946617
265,0.9922775881558432
266,0.9937725657434702
267,0.9923349791276508
268,0.9906280886707848
269,0.9909032245722111
270,0.9906484588763596
271,0.9929435767362316
272,0.9963730634590662
273,0.9954632511545667
274,0.9974315551508841
275,0.9967942102436409
276,0.9972682129783701
277,0.9978201994476703
278,0.994350465485869
279,0.9902262929121954
280,0.9936817383508132
281,0.995925480931761
282,0.9974552009460071
283,0.9969351987824713
284,0.9968572217933569
285,1.0000713002585002
286,0.9983780386774996
287,0.9973426383810502
288,0.9988605436829261
289,0.9951539237193598
290,0.9948681821974896
291,0.9977596206490591
292,0.9953443111916898
293,0.9958110806879696
294,0.9970944514151683
295,0.995951096374198
296,0.9970834899467784
297,0.9960989319109235
298,0.9968007475531648
299,0.9950997932543244
300,0.9952497719379454
301,0.9963827076165941
302,0.9961962926455645
303,0.9976395977178376
304,0.9968753587029646
305,0.9964764110196958
306,0.996291765494844
307,0.995316429700962
308,0.9978046907063722
309,0.9985086524020461
310,0.9972328544691764
311,0.9964082150458888
312,0.9960346313447515
313,0.9961964152520215
314,0.9970515300115765
315,0.9978436260131709
316,0.9975198897454716
317,0.99611071889312
318,0.996273890356489
319,0.9972951429153349
320,0.995753334882415
321,0.9956295990016568
322,0.9980574529104704
323,0.9995975761453846
324,1.0034994891091777
325,1.0018329228433343
326,0.9988306586878617
327,0.9956103342444222
328,0.9985940719596251
329,0.9997038534635239
330,0.9958886628278059
331,0.9979726325706044
332,0.99834140555998
333,0.9955716405152681
334,0.9963922229739399
335,0.9958938329546838
336,0.998198639633614
337,0.99634089361466
338,0.9970172966074924
339,0.9963165605891153
340,0.9958504113114528
341,0.9961255538344578
342,0.9971231940259793
343,0.9968823211829545
344,0.9960028225747248
345,0.9966151628144668
346,0.9978233557751506
347,0.9961021321404513
348,0.998175130394062
349,0.9972691699356886
350,0.9970746258261187
351,0.9975276214207216
352,0.9965150677925063
353,0.9968127931264523
354,0.9957614699965083
355,0.9961110564068456
356,0.996643838876972
357,0.9957387537252838
358,0.9950970787953517
359,0.9955141351001078
360,0.9966693055196367
361,0.9952330233524491
362,0.9944642455203379
363,0.9960666812340302
364,0.9966049079558392
365,0.9969079692451968
366,0.999443700929217
367,0.9954747429507962
368,0.9957914513471877
369,0.9967581579317488
370,0.9955046624803019
371,0.9947656261513234
372,0.9962004084884872
373,0.9966925060661747
374,0.9973608782173571
375,0.9956754464796012
376,0.9967090255625715
377,0.9947051322822194
378,0.9938426821211608
379,0.9935697234827721
380,0.9942641675623887
381,0.9980556467397195
382,0.9986202918683578
383,0.9975756698488136
384,0.9995424363857348
385,0.9990398709543655
386,0.9958595012740796
387,0.9967584851722535
388,0.9981788367732578
389,0.9966508647280161
390,0.9975121744598046
391,0.99724235334063
392,0.9959812429882573
393,0.9990569798854603
394,0.9980378715823159
395,0.9984877624207118
396,0.9961737661517691
397,0.9971628525354104
398,0.9965226108212593
399,0.9962787020252921
400,0.996052948021884
401,0.997104932213912
402,0.998394366950774
403,0.9965884521015269
404,0.9983667492794248
405,0.9998035270508125
406,0.9978048901839165
407,0.9981040438140478
408,0.9976443592390176
409,0.9967780712128971
410,0.9981425455360438
411,0.9984518998989333
412,0.999161282309537
413,0.9986965508133945
414,0.9972608393475044
415,0.9976236199214585
416,0.9960693130246145
417,0.9988772987031755
418,0.9982798337754348
419,0.9978742507848819
420,0.9984379695559891
421,0.9984418575656286
422,0.9970576077435118
423,0.9960884106798005
424,0.9967512976178541
425,0.9965793014055884
426,0.9972238980242276
427,0.998326233842125
428,0.9982709862856247
429,0.9970394557073077
430,0.9989951208170778
431,0.9965997905649742
432,0.9969485384568182
433,0.9972570524812538
434,0.9962183648672271
435,0.9981988791700707
436,0.9983163716639563
437,0.9992681037697524
438,0.9969630991075404
439,0.9977785538449901
440,0.9986419817582961
441,0.9971435294205857
442,0.9976106358980636
443,0.9972705976958116
444,0.9979952547459738
445,0.9955599999768014
446,0.9971340670420716
447,0.9993240316478171
448,0.9984453802041298
449,0.9972393015663923
450,0.998054008135087
451,0.9964506266904241
452,0.9968538474851483
453,0.998832606228395
454,0.9965982139002516
455,0.9983470143383293
456,0.9983326765514968
457,0.9987402408839436
458,1.0000152417699868
459,0.9976465482262427
460,0.9986687082522492
461,0.9985075356014428
462,0.9981078726348549
463,0.9987205233854324
464,0.997595896763763
465,0.9983229219310565
466,0.9999657411727831
467,0.9990854945110106
468,0.9994653354976393
469,0.9999664721716417
470,0.997891797906298
471,0.9991687572701917
472,0.9991890686796145
473,0.9969545318075346
474,0.9993573435662473
475,0.9981487565100695
476,0.9987243608478062
477,0.9989551115965283
478,0.9989216070896647
479,0.9980838820797782
480,1.0009843846013362
481,0.996263010010155
482,0.9968779855649761
483,0.9985222891809034
484,0.9982639591146187
485,0.9967378767831387
486,0.9979556347636505
487,0.9969604598887087
488,0.9997357056121308
489,0.9973690107661628
490,0.9971802381549879
491,0.9970892536810303
492,0.996402981248673
493,0.9975711918379861
494,1.0006004882927806
495,0.9964329747508782
496,0.9954935761542776
497,0.9988264708873398
498,0.9969520249142045
499,0.9970512518593471
500,0.999283620624386
501,0.9973613888240531
502,0.9967743874746631
503,0.9969646224809958
504,0.9969242841359327
505,0.999609930954364
506,0.9976066092431155
507,0.997372801155384
508,0.9998874760868097
509,1.0021965545557279
510,0.9980552531833056
511,1.0005849267043017
512,1.0026288525547227
513,1.0026193354723685
514,1.0005534016922728
515,0.9972295707982701
516,0.9975969922870476
517,0.9964694514777219
518,0.9976068670204674
519,0.9976809650386051
520,0.9998100707796356
521,0.9967662008675438
522,0.9977537013791897
523,0.9970888198098977
524,0.9992974071372078
525,0.9989923845059483
526,0.9964268848082554
527,0.9969324362265743
528,0.9974368199999555
529,1.0014481386631566
530,1.0023635141519327
531,0.9991634685875483
532,0.9976315546208978
533,0.9962991472489009
534,0.9965391789209586
535,0.9997626313222772
536,0.9979881649163018
537,0.997504289103867
538,0.9975104990382317
539,0.9977823090105993
540,0.9981277741872827
541,0.996835627094736
542,0.9978626960158639
543,0.9968964516036871
544,0.9978945575691813
545,0.9972098551674828
546,0.9970812343678901
547,0.9957632331775905
548,0.9970288280075645
549,0.9984944075466677
550,1.0013653429085498
551,0.9970097761428331
552,0.9975358647700128
553,0.9963990139575805
554,0.9984287536474719
555,0.9993968107332314
556,0.9963410277564073
557,0.9962146419197835
558,0.988423248236252
559,0.9956852477597518
560,1.002456675067936
561,1.0010919473964552
562,0.9961938275663
563,0.9965264724237126
564,0.9994343398575942
565,0.9962693596579213
566,0.9952915276811627
567,0.9968325061731966
568,0.9967059166438934
569,0.9963047535470058
570,1.0019466020737235
571,1.0027444813311226
572,1.000109039304426
573,0.9967762258872239
574,0.9971145991387476
575,0.9988301296182791
576,0.998122178624882
577,0.9970095874042757
578,0.9970903303117415
579,0.9985749950102514
580,0.9959007775264854
581,0.9967088889559592
582,1.0000419263515967
583,0.9965710907284049
584,0.9969590097698089
585,0.9958218313224891
586,1.0010049749805718
587,0.9972473964350965
588,0.9966938889005001
589,0.9957366992588508
590,0.996949324335137
591,0.9972755335342101
592,0.994663097136484
593,0.9959596972612361
594,1.001096329783087
595,0.9990747187166349
596,1.0004900739919784
597,1.000860882988251
598,1.0011200919883099
599,0.9978624652177321
600,0.9998632732852546
601,0.9983895946012502
602,0.9975045812312768
603,0.9972725755856038
604,0.995627354727401
605,1.0011190527112792
606,0.9979876509219532
607,0.9997345266949675
608,0.9972896873628281
609,0.9976495770663389
610,0.9982260399925045
611,0.9973585739537592
612,1.0006300078760282
613,0.9968027402599366
614,0.9973814371273866
615,0.999884084983744
616,0.9986114155136225
617,0.9978508564719186
618,0.9982844071451127
619,0.9993620832908818
620,0.9976720995139083
621,0.9968662775502608
622,0.9979704668482376
623,0.9981742863360408
624,0.9980074129447309
625,0.9972246654220143
626,0.9966569629340791
627,0.9993091485074503
628,1.00071977867139
629,0.9970171713512863
630,0.9985622260548488
631,0.9983202042382353
632,0.9984671454875338
633,0.9970882539201391
634,0.9982811058957834
635,0.9971756724253928
636,0.9974496713295549
637,0.9972299557407152
638,0.9983956380987957
639,1.0008976569548527
640,1.000338376956877
641,0.9980912521319223
642,0.9968086976090436
643,0.9980871460979797
644,0.9994424322892266
645,1.0012231186661158
646,0.9981241081223247
647,0.9976307238797155
648,0.9978119851577927
649,1.001660499333522
650,0.9999369639133804
651,0.9976376674014136
652,0.9979842323923018
653,0.997629180353067
654,0.9981732007056923
655,0.9988043838412388
656,0.9996208829765674
657,1.0007799251858172
658,0.9974754784564113
659,0.999378899681318
660,0.9976482003458296
661,0.9977208273351408
662,0.9980859830030075
663,0.9982914323505441
664,0.9972301434477877
665,0.9991166166821901
666,0.9993333562876581
667,1.000265053778365
668,1.0002305748462006
669,1.0021520861495061
670,1.0024976035088036
671,1.0025203801995473
672,0.9970367190413691
673,0.9990680494592414
674,0.9985734307926599
675,0.997009877523418
676,0.9975641667245378
677,0.9985743344621603
678,1.0007499050886401
679,0.9989794895714035
680,0.9983969800469701
681,0.9998109518500804
682,1.0008579611900679
683,1.000666660635196
684,1.0016286641729493
685,0.9968728899301726
686,0.996991354916605
687,0.998384846439512
688,0.9975208990033877
689,0.9986307245643962
690,0.9984384887786055
691,0.9978421401261579
692,0.9970695070641584
693,0.9989580787248129
694,0.996645752026784
695,0.9980917886837846
696,0.9980401767783338
697,1.0000236475390814
698,0.9969623086623314
699,1.0002435006837864
700,0.9997139804109674
701,0.9980653619063293
702,0.9973452211698641
703,0.9964423420648001
704,0.9980382958988381
705,0.9975618070188692
706,0.9976247068301309
707,0.9968319661297687
708,1.0011121988376872
709,0.997880236206151
710,0.9967813366898843
711,0.9971368277378774
712,0.9989786574275812
713,0.9959758909816308
714,0.9984859349715558
715,0.9975428455388009
716,0.9980110286583275
717,1.0006643311222094
718,1.000440778053183
719,0.9981147513501465
720,0.9980302433920762
721,0.9975328452501595
722,0.9975012671715726
